"submission_date","reviewer_id","product_id","product_name","product_brand","site_category_lv1","site_category_lv2","review_title","overall_rating","recommend_to_a_friend","review_text","reviewer_birth_year","reviewer_gender","reviewer_state",,,,,
"2018-01-03 10:35:26","9d040ade202198f7111a3aff5c1ce6d7823a11202c4b8c528372db66fd4a7cb5",14207962,"Galinha Pintadinha Musical Pelúcia - Multibrink","null","Brinquedos","Pelúcias","Diferente da Foto",2,"No","Bem diferente da original, vem somente com 1 musica e é bem magrinha.",1964,"F","SP",,,,,
"2018-01-03 10:36:48","f925a3ce2722bc7ccf5c8e05d287cdc1329451dc27d3930a8082a01c60a8ef64",125626242,"Boneco Imaginext Bonecos DC  Super Homem - Mattel","mattel","Brinquedos","Bonecos","Produto Excelente!",5,"No","Produto e vendedor cumpriram com todas as expectativas.",1982,"F","RJ",,,,,
"2018-01-03 10:37:13","cfe37603ef463a8482de7544ffc597f7b16574b9b9906c3e99cfe7d80650fe92",132532885,"Game Forza Motorsport 7 - Xbox One","null","Games","Xbox One","TOP",5,"Yes","Jogão, gostei muito! maravilhoso lançamento de 2017 e ainda comprei com frete grátis e na black friday no precinho! TOP",1999,"M","SP",,,,,
"2018-01-03 10:40:15","8e38edd4d2f8ac30432f78ba325384cbb80eeb04ac0c1c47afb1749f7d1b1f40",132568706,"Mop Giratório Fit - Flashlimp","null","Utilidades Domésticas","Material de Limpeza","Facilita a vida",5,"Yes","Limpo o chão em minutos... simples e até divertido",1975,"F","DF",,,,,
"2018-01-03 10:40:26","c8a1849ab4139e520f01a9de92bb1f5ccefc95319cb06ec37b013d470b45c8b2",25070145,"Dvd Os Smurfs E A Vila Perdida","null","Filmes e Séries","Anime","Os  smurfs e a vila perdida",4,"Yes","Um filme maravilhoso sobre os smurfs com muita aventura. Muito colorido e cenários lindos. Adorei e recomendo.",1976,"F","MG",,,,,
"2018-01-03 10:40:36","9503d6b73f5577d598b4a51dba211b4a6f8a9dbf85e080a0ab44d8cb5ef0a7d4",17708765,"Ar Condicionado Split Hi-Wall Electrolux Ecoturbo 12.000 Btus Frio 220v","null","Ar-condicionado e Aquecedores","Ar-Condicionado Split","ótimo!",5,"Yes","Chegou antes do esperado e tudo certinho, porém não atualizavam o status da entrega, o que deixa apreensivo. De resto tudo certo!",1990,"F","SC",,,,,
"2018-01-03 10:42:40","d30baa5b88f7c4f9bdf969840827b945587791bf19de2c35aefb7c1f56b82d1d",28022115,"Headset EX-03 Bluetooth Gioteck PS3","null","Games","Playstation 3","conforto e praticidade",5,"Yes","o produto é de ótima qualidade e funciona com bateria, sem fio o que da uma boa mobilidade para a gente e ainda funciona a uma boa distância.",1985,"M","MG",,,,,
"2018-01-03 10:42:42","b31a1e3b94b63368526818e64d2a75bf76d030e01b9bdbf53f0a1e1cc2d3f65e",22729111,"Viseira Pelicula Anti-Embassante Pinlock Sky - Universal","null","Automotivo","null","Horrível",1,"No","Deixa uma visão turva e desfocada que fica pior do que se estiver embaçado.",1976,"M","SP",,,,,
"2018-01-03 10:42:42","9ca036b7db2a6319cc02694c5e2191e579be9ee9d453cbaa79ed394f25b8c67c",17716846,"Forma Para Moldar Hamburguer Plasútil","null","Utilidades Domésticas","Bandejas, Assadeiras e Réchaud","Bom",5,"Yes","Cumpre sua função perfeitamente e garante ótimos resultados só entrega pelos correios não da",1971,"M","RJ",,,,,
"2018-01-03 10:43:42","cc98121255de64b06e582fc9ed0dae45924af8c2b68d0a901dba7fb12cf3b638",132444771,"Smartphone Motorola Moto G 5s Plus Dual Chip Android 7.1.1 Nougat Tela 5.5"" Snapdragon 625 32GB 4G 13MP Câmera Dual Cam - Ouro rosa","null","Celulares e Smartphones","Smartphone","Atende as expectativas",5,"Yes","O Celular é maravilhoso, é tudo o que descreve! O melhor nele é essa memoria top, já baixei uma porção de apps e ele não trava. A câmera é show, só acho que deveriam melhorar bem mais o modo noturno. entrega das americanas foi rápida como sempre.",1988,"F","CE",,,,,
"2018-01-03 10:44:27","8de104345a40dce3288d25117aa6d7970ebb415256929d6688b5c062b55a81e1",120540116,"Livro - Box - As Aventuras de Robert Langdon - Edição Econômica","null","Livros","Literatura Estrangeira","Excelente",5,"Yes","Muito bom, gostei bastante e o envio foi super rapido",1968,"M","SP",,,,,
"2018-01-03 10:45:13","e672ae0604662d3de5d31fe7550b3eee31de07c24d4491c9c8c4c32028c42e3c",22581484,"Capa De Estepe Crossfox 05 A 17 Nossa Senhora Do Rosáro Com Cadeado","null","Automotivo","Capas para Carro","Adorei minha capa.",5,"Yes","Sempre quis ter uma capa para o pneu do meu carro, amei. Entrega super rapida.",1972,"F","MG",,,,,
"2018-01-03 10:45:16","a9ab0a1cc79553c624919c70cb7e4651ae57b6902a6abac7d0ab048688aa21a0",132568706,"Mop Giratório Fit - Flashlimp","null","Utilidades Domésticas","Material de Limpeza","Excelente e eficiente",5,"Yes","Ótimo para limpeza e pratico.Recomendo para limpeza em geral.Facil de usar .",1979,"F","MG",,,,,
"2018-01-03 10:45:22","d1a8f201ca08080c9eebcc256d6e8f3178d0d82355663431561ad315a6d9ee89",132183161,"Game Plants Vs. Zombies Garden Warfare 2 - XBOX ONE","null","Games","Xbox One","Gostei muito do produto!",3,"Yes","Ótimo produto, gostei bastante e recomendo a todos!!!",1961,"F","RS",,,,,
"2018-01-03 10:45:52","946d395406b5397f519be486e47d620dcad9c5ce8884011b6cceed50612801a0",25690802,"Celular Para Idosos Vita 3 Multilaser P9048 - 2 Chips, Sos, Teclas Grandes.","null","Celulares e Smartphones","Celular Básico","Gostei do produto",4,"Yes","É coerente com a finalidade que se destina, tudo que foi proposto pelo fornecedor foi encontrado",1966,"F","SP",,,,,
"2018-01-03 10:47:17","eb83bc722acbf0e1095bc234c58793df61919d5c6c044ca6479153f14e6d8633",132229131,"Smartphone Samsung Galaxy J5 Prime Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 32GB 4G Wi-Fi Câmera 13MP com Leitor de Digital - Rosa","null","Celulares e Smartphones","Smartphone","ATENDE MINHAS NECESSIDADES",3,"Yes","EU JÁ TIVE CELULARES DA SAMSUNG, E RECOMENDO O PRODUTO.",1970,"F","PE",,,,,
"2018-01-03 10:47:31","b7c570b2431b9a90a8e947f4dbc10f5940da284014f07d683520bf165f67807d",27510497,"Relógio Bluetooth Smartwatch Gear Chip Dz09","null","Celulares e Smartphones","Acessórios para Celular","pessima entrega",1,"No","comprei faz um mes e meio  e o produto ainda nem chegou",1980,"F","SC",,,,,
"2018-01-03 10:48:02","0f403fc453bc00f661582fdfb5f2e30fb5e64eea14980801a47d75931425e494",130170796,"Smart TV LED 49"" Toshiba 49L2600 Full HD com Conversor Digital Wi-Fi 3 HDMI 2 USB 60Hz","toshiba","TV e Home Theater","TV","Gostei muito do produto!",5,"Yes","O produto atendeu plenamente minhas expectativas e foi entregue bem antes da data prometida, excelente!!",1964,"M","RJ",,,,,
"2018-01-03 10:48:19","cecd4606911d4de80295959e56463ceb9b971f0bfc5ce0611ca8f9c6d1773866",29429369,"Smartphone SKY ELITE 5.0P - Dual Micro SIM ,5.0 Pol ,4G LTE ,Android 6.0 - CINZA","null","Celulares e Smartphones","Smartphone","Gostei muito do produto",5,"Yes","Gostei muito e estou aproveitando muito o uso desse aparelho e embora não seja muito conhecido como as outras marcas eu recomendo.",1987,"F","MG",,,,,
"2018-01-03 10:48:41","e31bb0eabbb36d93daadc7699d5efc582f3c8e9b8ebdbfa313fccfb28ad22ae8",119371001,"Kit Aparador de Pelos Philips Multigroom QG3339/15 Bateria Recarregável 12W","philips","Beleza e Perfumaria","Barbearia","Excelente Máquina",5,"Yes","Excelente máquina superou as minhas expectativas. Barata e boa, entregue no período combinado nada a reclamar.",1988,"M","RJ",,,,,
"2018-01-03 10:49:00","90b19430f42d7aaaeb05bc167f3c49c28457ed011d2128c359e28129c7ed8b8c",131234763,"Chaleira Elétrica Cadence Thermal CEL370 1,7L Preta - 1850W","null","Eletroportáteis","Chaleira Elétrica","muito bom",5,"Yes","até agora nada reclamar, muito bom pratico e entrega rápida, enfim gostei muito",1962,"M","MG",,,,,
"2018-01-03 10:50:03","88c5f1ba2d2328b035567d26e73da8f5018a14e9064ed1b456f9aa89840fe93d",121460193,"Esfoliador Eletrônico para os Pés Amopé Pedi Perfect","amope","Beleza e Perfumaria","Cuidados Pessoais","Ótimo",5,"Yes","Achei muito bom, ótima compra! Remove bem a pele seca.",1985,"F","RS",,,,,
"2018-01-03 10:50:06","278b17f5a90360aef104005daa7a98f138ff3a9960a71068a30d0b1358070538",13553479,"Projetor Portátil Uc40+ Hdmi","null","Informática e Acessórios","Projetor e Tela","Um bom produto de entrada",4,"Yes","Estou bem satisfeito com o produto! Como minha sala é pequena e não tem muita entrada de luz, o número de lumens não foi problema - dá pra curtir um bom filme tranquilamente e usando o som proveniente das caixinhas internas.   Só algo que me incomodou um pouco, mas relevei foi a dificuldade de focar nas bordas da imagem. O fato de não ser HD (a imagem projetada fica em 800) também precisa ser levado em consideração.  Enfim, é um aparelho de entrada e para quem não quer gastar muito. Se sua sala for grande e você é mais exigente com a qualidade de imagem, será melhor investir em outro aparelho com características mais robustas.  Um bom ano para todos!",1994,"M","SP",,,,,
"2018-01-03 10:50:20","e5f3770a52aa1fb70de31f6e10cbd8d314fb74699116b602017a5c4977816e35",26480238,"Conjunto Cozinha Amanda 4 Peças Itatiaia Branco Com Preto","null","Móveis","Cozinha Modulada","Se eu ver o Produto Primeiro até posso falar !",1,"No","ooooooooooo desgraças kk , quero meu produto ! ja paguei e até hoje nada , vooc estão tao pobres que estão roubando nosso Dinheiro ? quero meu produto aaaaaaaagr . fazendo favor ♥","null","null","null",,,,,
"2018-01-03 10:50:24","d1d78ee2e6e5d216e9f43653ed6aaa1c5442229cd5aec60c4d77e170f9fdc1e6",132580801,"Smartphone Asus Zenfone 4 Max Dual Chip Android 7 Tela 5.5"" Snapdragon 32GB 4G Câmera Dual Traseira 13MP + 5MP Frontal 8MP - Preto","null","Celulares e Smartphones","Smartphone","cancelei o produto",1,"No","Fiz o cancelamento do produto e estou esperando receber meu dinheiro de volta, voces sabem me responder pois esta demorando muito!",1987,"M","MG",,,,,
"2018-01-03 10:50:34","63c47e779e8ae2615863b1036f24569b96780f9457d3c3cc4523565d04b4f73d",7154309,"null","null","Miscellaneous","null","Gostei muito do produto",5,"Yes","Adorei prazo de entrega e produto . Indicaria para amigos a utilização do site.",1981,"F","SP",,,,,
"2018-01-03 10:51:40","a565c8399dc6e3b965a0f3457f47106814cc6a580edf618dd3ea891e4a05f613",22269735,"Interfone Com Terminal Dedicado Para Apartamento Multilaser - Se400","null","Casa e Construção","Segurança","Gostei do produto",3,"Yes","Veio exatamente igual a foto, bom produto! Custo benefício excelente! Barato e funcional!",1981,"F","SP",,,,,
"2018-01-03 10:52:57","0c3eba3b5d64800a5ee6c9175faf40ac400670a123173cfdee0e3c6318019f48",17992585,"Mini System Panasonic 450w Bluetooh Cd Usb - Sc-Akx220lbk","null","Áudio","Mini System","Som Potente",4,"Yes","Produto de ótima qualidade, os 450w fazem um barulho legal. E a entrega ocorreu bem antes do prazo estipulado. Super recomendo!",1968,"M","PR",,,,,
"2018-01-03 10:53:19","644a6a38f070c5cf761e6d7631c9fe78ede2e50560c05729fbe5ad99458f5eb0",120378411,"Lança Dardo Nerf Zombie Slingfire - Hasbro","hasbro","Brinquedos","Lançador","Boa",2,"Yes","Bem legal,  mas os dardos amaçam muito fácil. Com isso, ela começa a agarrar. O brinquedo é bonito e resistente. Recomendo comprar um pack de dardos a parte pra substituir os que vão dando defeito.","null","null","null",,,,,
"2018-01-03 10:53:41","8167219c3d30da393f9418e6674b6bf041d7ed3aaabdd3316dbe4dd3af167a23",7294679,"Umidificador e Ionizador Ultra-sônico - 3 Litros Bivolt - G-Life","g-life","Saúde","null","Ainda nao chegou",1,"No","Vou processar as Lojas Americanas pelo grande atraso com a minha entrega.",1989,"M","RJ",,,,,
"2018-01-03 10:55:21","406cc766bd26998767a5f72e4409d60095d7ebf35f8b2a99e6632d5b948dd5ac",124488474,"HD Externo Portátil Seagate Expansion 1TB USB 3.0","seagate","Informática e Acessórios","HD Externo","HD externo",2,"No","Não estou satisfeita com o produto pq comprei justamente para gravar um programa especial para mim, gravei e agora sumiu a gravaçao e não consigo gravar mais nada.  Estou fazendo testes e esperando passar a semana das festas e se não funcionar vou ter que recorrer a garantia ou assistencia técnica.",1949,"F","SP",,,,,
"2018-01-03 10:55:22","c9c2d1ac5d45476d142231a5f198333e60926bd4cd831d090c92b534b044d9b2",23894118,"Relógio Bluetooth Smartwatch Gear Chip Dz09","null","Celulares e Smartphones","Acessórios para Celular","Não gostei.",2,"No","Bateria descarrega rápido demais .O suporte do chip saiu quando fui inserir o chip.",1973,"M","SP",,,,,
"2018-01-03 10:55:50","1f5ec6cba6959c5d36e232238304fe1caf002174a55e54fa3e63677cae8a8226",23417424,"Prancheta Para Desenho Técnico Em Madeira Tipo Mdf Branco Formica A3","null","Papelaria","Material de Escritório","top",4,"Yes","só é fina, mas de resto tudo normal, é muito boa, chegou rapido, gostei",1998,"F","SP",,,,,
"2018-01-03 10:57:33","79881dc472588df99dccb18c8dba57471df45299fe9f101250ea0148e03548ab",19417705,"Kit 4 Banquetas Bistrô Aço Preto e Assento Preto","null","Móveis","Banco e Banqueta","NÃO ENTREGUE",1,"No","ESTOU ENTRANDO EM CONTATO COM O RECLAME AQUI PARA VER SE TENHO ALGUM RETORNO DE VOCÊS, O PRODUTO ESTAVA PREVISTO PARA SER ENTREGUE ONTEM, E ATÉ AGORA NÃO CHEGOU. IMPOSSÍVEL TOLERAR UM ATRASO, SENDO QUE A NOTA FISCAL FOI EMITIDA DESDE O DIA 29/11 E ATÉ HOJE NÃO SAIU DESSE STATUS",1993,"F","SP",,,,,
"2018-01-03 10:58:03","7291ffca6657bcec3c703d3f91badd77b7164f51b5d0413c10057409e27358d9",120857631,"Game Grand Theft Auto V  -  Xbox One","rockstar games","Games","Xbox One","Excelente Produto",5,"Yes","Produto aprovado e recomendado, meu filho adorou e estou muito satisfeita com a aquisição...",1982,"F","RJ",,,,,
"2018-01-03 10:58:50","d09ac29dfbab851012b361646fb858fdd4dd23fdccfdd21e3db7d1009f88965c",132386144,"Smart TV LED Curva 49"" Samsung 49MU6300 UHD 4k com Conversor Digital 3 HDMI 2 USB Espelhamento de Tela - Preta","null","TV e Home Theater","TV","SATISFAÇÃO",4,"Yes","Excelente produto que atendeu as minhas expectativas. Ótimo designe e ótimo desempenho. A entrega foi rápida, bem antes do prazo estipulado. Recomendo.",1962,"M","BA",,,,,
"2018-01-03 10:59:04","7532f8756ca7b376088d9404deae1049afcfe49604126226d464b18ed45ebab5",18913449,"Piscina Estruturada - 1.000 Litros - Botafogo","null","Brinquedos","Praia e Piscina","NAO ENTREGARAM",1,"No","NÃO COMPREM, A ENTREGA ERA PARA DIA 15.12.17 E ATE HOJE 03.01.18 NÃO RECEBI, E NÃO CANCELAM A COMPRA, NEM DÃO RETORNO. PÉSSIMO ATENDIMENTO TANTO DAS AMERICANAS QUANTO DA MANIA VIRTUAL.",1984,"F","SP",,,,,
"2018-01-03 11:02:15","d203c56c2f1446a32585a2775659ca7b6800fa42a2f126c5f4c35a1d22cb62db",131657512,"Smartphone Samsung Galaxy J2 Prime TV Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Cãmera 8MP Rosa","samsung","Celulares e Smartphones","Smartphone","Muito bom",4,"Yes","Produto otimo.. Entrega no prazo ...gostei Recomendo",1975,"F","SP",,,,,
"2018-01-03 11:02:39","c0046b993651480211b0ceb287d32b70ed8dd1453e43ab29a32a6c09a9d45894",22566169,"Caneca Mágica Star Wars Darth Vader Deserto","null","Utilidades Domésticas","Copos, Taças e Canecas","Bonita, mas esquenta muito!",3,"Yes","A caneca é muito bonita, enigmática, porém esquenta bastante externamente.",1974,"F","SP",,,,,
"2018-01-03 11:04:19","7964dd4515700fc4ab07f37afbbec7e60687fd6bf5d11510295f169184914783",131231933,"Cafeteira Elétrica Cadence Urban Compact CAF300 0,6L com Jarra de Vidro - Vermelha","cadence","Eletroportáteis","Cafeteira","Gostei do produto",3,"Yes","Recomendo a todos chegou antes do esperado em perfeita condições",1966,"M","MG",,,,,
"2018-01-03 11:04:38","68400c619076583f2023ec9855b8527ad8b3498ffb460b33f24c2c8e1270cb4c",27706074,"Kit com 10 Cuecas Boxer Sem Costura Ocean Wear","null","Moda","Masculino","produto de ótima qualidade",4,"Yes",".....................................Material de ótima qualidade e preço acessível",1971,"M","BA",,,,,
"2018-01-03 11:04:52","6f6bf4dc5840212abc4537c319c47bb3b74520a635ee9d1cc6147c43cc254913",132126342,"Smart TV LED  32"" LG 32LJ600B  HD  com Conversor Digital Wi-Fi integrado 1 USB 2 HDMI  webOS 3.5 Sistema de Som Virtual Surround Plus","lg","TV e Home Theater","TV","TV Muito Boa",3,"Yes","O televisor é muito bom e com muitas características, eu comprei para principalmente assistir Netflix, e a tv faz isso muito bem. A resolução não é Full HD mas isso não é um problema para mim, a imagem é ótima. Gostei muito da recepção WIFI da TV, que é superior ao do PS4. Instalei ela bem distante do roteador e não tive problemas. O controle não é Air Mouse, o que dificulta um pouco quando se quer digitar algo. Eu tenho um outro televisor que é de 60hz, e a diferença é nítida comparada a este aparelho que é de 120hz. O design também me agradou.  A única coisa realmente ruim da TV é seu som. Que não tem uma boa potência. Então se você pretende ouvir musica alta, esquece.  Levando-se em consideração o valor do aparelho eu acho que é uma boa compra.",1986,"M","SP",,,,,
"2018-01-03 11:06:09","0965c33387ba9130950261ab43e94c2146ea726db7a7b31d33269e238a614cfb",25747103,"Carregador MagSafe de 60W para MacBook Pro 13 pol e MacBook Air 13.3 pol - Mymax","null","Informática e Acessórios","Acessórios para Notebook","Produto nao funciona e não tive retorno",1,"No","Produto não funciona.  2a vez que estou reclamando deste produto.  Em 10 dias se não tiver alguma novidade em relação ao estorno do valor ou dados para devolução estarei procurando o PROCON.  Att,",1983,"M","SP",,,,,
"2018-01-03 11:06:39","02a9f96f5bbe24673fc9aec73e0459edece2132f58bd8f2700b554b75e0a45af",108963132,"Telefone sem Fio DECT 6.0 com Identificador de Chamadas - TS40ID Preto - Intelbras","intelbras","Telefonia Fixa","Telefone sem fio","apenas o seu produto venho faltando  o carregador",2,"Yes","o produto venho faltando o carregador  gostaria que encaminhasse por favor",1990,"F","SP",,,,,
"2018-01-03 11:06:43","34271536a14d3b666788ba1f8bf451375356c14fd80c460ef788a5f01dca7208",120309758,"Boneca Baby Alive Hora de Comer Morena - Hasbro","hasbro","Brinquedos","Bonecas","Gostei.",3,"Yes","Minha filha ficou muito feliz com o presente de Natal.",1985,"M","RJ",,,,,
"2018-01-03 11:06:48","e5eeca14886c1e0956082ed2d49f737306afb5f4063cd61690d8d40e6e47d798",126109861,"Conjunto de Panelas Tramontina Turin Antiaderente Starflon 7 Peças Vermelho","tramontina","Utilidades Domésticas","Panelas","Produto ótimo",3,"Yes","Gostei muito das panelas vieram bem embaladas a entrega foi dentro do prazo estabelecido preço justo, recomendo a compra pra todos",1933,"F","MG",,,,,
"2018-01-03 11:09:05","f8eed435a7952a42f88225dbff0f9fecd20084a7b76a43008be61ee7dafa4dd2",16530984,"Filtro De Barro Para Água São João Classic 1v 6l","null","Utilidades Domésticas","Filtro de Água","Filtro quebrado.",1,"No","Não gostei. Recebi a encomenda com atraso e quebrada. Filtro veio com a base destruída",1982,"M","SC",,,,,
"2018-01-03 11:11:23","299efc713b0dc105001cce659d2a86222e669eb7b4334886e69fb113d107f5ef",28004053,"Calculadora Hp 12c Gold - Financeira - Visor LCD 120 Funções","null","Papelaria","Calculadora","TUDO PERFEITO",4,"Yes","TUDO PERFEITO...A PARTIR DA  HORA DO PEDIDO ATÉ A ENTREGA...",1965,"F","BA",,,,,
"2018-01-03 11:12:03","65a9cc050430c5c8edb54465c199b1ebe842f377e1b25d1016efe90dbe07b501",10604791,"Barbeador E Aparador De Barba Panasonic Er 389k Bivolt - Máquina De Acabamento","null","Beleza e Perfumaria","Barbearia","NENHUMA",1,"No","ATE AGORA NÃO RECEBI PRODUTO BARBEADOR ERA PARA MEU FILHO, PRESENTE DE NATAL E VOCES MAIS UMA VEZ COM ESTE NEGOCIO DE PARCEIRO,DEIXA CLIENTE NA MÃO.",1961,"M","ES",,,,,
